,旅店名稱,鄰近地區,旅客評分,旅客評鑑數目,旅店當天價格,lat,log
360,北區的1臥室公寓 - 25平方公尺1間專用衛浴,北區,6.9,3,690,24.1581182,120.683579
361,潭子區的1臥室獨棟住宅 - 34平方公尺1間專用衛浴,北屯區,8.7,3,1217,24.2113229,120.7118094
362,朵麗絲會館,沙鹿區,8.9,10,2272,23.9902331,120.7948866
363,潭子區的1臥室獨棟住宅 - 13平方公尺1間專用衛浴,北屯區,no info,no info,1178,24.2113228,120.7118094
364,潭子區的1臥室獨棟住宅 - 34平方公尺1間專用衛浴,北屯區,no info,no info,1386,24.2113229,120.7118094
365,東區的1臥室公寓 - 26平方公尺1間專用衛浴,東區,8.8,24,1096,24.1372161,120.6976809
366,西屯區公寓套房 - 20平方公尺0間專用衛浴,逢甲,10.0,2,942,24.1786547,120.6467411
367,北區的1臥室別墅 - 22平方公尺1間專用衛浴,北區,6.7,7,2999,24.1581182,120.683579
368,北區的1臥室別墅 - 22平方公尺1間專用衛浴,北區,6.7,7,2999,24.1581182,120.683579
369,豐原區的2臥室公寓 - 10平方公尺2間專用衛浴,豐原區,9.0,16,1999,24.2502093,120.7352642
370,南區的2臥室獨棟住宅 - 30平方公尺1間專用衛浴,南區,9.0,28,2370,24.1199687,120.6644364
371,心圓精緻汽車旅館,北屯區,7.3,394,2045,24.1897659,120.688508
372,北區獨棟住宅套房 - 7平方公尺1間專用衛浴,北區,no info,no info,1905,24.1581182,120.683579
373,清水區的1臥室獨棟住宅 - 30平方公尺1間專用衛浴,清水區,9.2,8,2208,24.2959053,120.5665594
374,南區的1臥室獨棟住宅 - 30平方公尺1間專用衛浴,南區,9.7,13,2363,24.1199687,120.6644364
375,北區的1臥室公寓 - 25平方公尺1間專用衛浴,北區,no info,no info,690,24.1581182,120.683579
376,TW 台中小鎮,北區,6.8,6,1999,24.1581182,120.683579
377,Deer Gaomei,清水區,8.9,96,2338,24.2502093,120.7352642
378,中區的1臥室獨棟住宅 - 22平方公尺1間專用衛浴,中區,8.9,4,1945,24.1418686,120.6799234
379,ICASA Hotel by Cosmos Creation,逢甲,no info,no info,2814,24.1897659,120.688508
380,逢甲愛戀,逢甲,no info,no info,3186,24.1782336,120.643623
381,H Inn 祥甫會館,逢甲,9.0,1211,1733,24.1829318,120.6434819
382,PAPA GO HOTEL,逢甲,no info,no info,963,24.1689308,120.6485352
383,Mei Hsiao Yuen Hostel,逢甲,no info,no info,1089,24.1581182,120.683579
384,TW 台中小鎮,北區,9.1,3,2062,24.1581182,120.683579
