,旅店名稱,鄰近地區,旅客評分,旅客評鑑數目,旅店當天價格,lat,log
369,宅南,台南市,9.3,31,2061,23.1506238,120.3420181
370,耶伊親子溜滑梯民宿,台南市,9.6,51,1628,22.9953727,120.1945418
371,藍天驛站安平民宿,安平區,9.4,15,1091,22.9961245,120.1503286
372,神悅屋Happy House,台南市,8.8,73,2261,22.9888223,120.2087607
373,巴洛克洋房,台南市,9.4,122,2504,23.009441,120.200238
374,阡陌-分享民宿,台南市,9.5,15,1564,22.9966545,120.2006958
375,微趣 WeChill,台南市,9.2,432,1299,23.1456454,120.3477184
376,微趣 WeChill,台南市,9.2,432,1299,23.1456454,120.3477184
377,蛋行道旅宿 - 303天秤座星座套房,台南市,9.9,5,2953,22.9870431,120.2222569
378,唯樂親子民宿,安平區,8.7,164,2435,22.9901761,120.1605199
379,The LEY HOTEL 寶麗頌旅館,台南市,7.1,78,2408,22.9738763,120.2189889
380,欖人生態民宿,七股區,9.0,26,3491,23.096162,120.0907943
381,玉井·藝海民宿,玉井區,9.3,70,1732,23.1224323,120.4653239
382,吉寓,台南市,9.6,19,1991,22.9966545,120.2006958
383,H& 台南微醺文旅,台南市,no info,no info,1390,22.9924446,120.2144403
384,台南科學園區商務民宿,善化區,9.0,29,1732,23.1244207,120.3164343
385,DEAR HOUSE創意旅宿,台南市,9.3,422,2165,23.0008625,120.1935308
386,久都和宅,台南市,8.2,50,3999,22.9901761,120.1605199
387,包成家,台南市,10.0,2,1938,22.996021,120.1973985
388,棣棣小屋民宿,台南市,8.4,303,1679,23.0183476,120.2158318
389,伯樂斯,安平區,9.5,125,2262,22.9996384,120.1735071
390,納春公寓民宿,台南市,8.9,11,2524,22.9929807,120.2003257
391,恩典之家民宿,玉井區,9.3,71,2705,23.1227729,120.4641916
392,台南市的1臥室公寓 - 36平方公尺1間專用衛浴,台南市,10.0,2,1251,23.1244207,120.3164343
393,爪窩民宿,台南市,10.0,16,3117,22.9934901,120.2012797
394,海底世界,台南市,7.7,252,2974,22.9901761,120.1605199
395,台南市的3臥室公寓 - 86平方公尺2間專用衛浴,台南市,4.4,1,4352,23.1506238,120.3420181
396,過小路,台南市,10.0,1,2208,22.9900101,120.1959769
397,Tainan Chuan Inn A,台南市,9.3,105,3463,22.9996384,120.1735071
398,葉子宿L2雅痞雙人房 - 台南近南紡購物中心&國賓影城,台南市,8.8,14,1809,22.9929807,120.2003257
399,台甕茶室青年旅館 Tai-Wong Tatami Room Hostel,台南市,7.6,10,2420,22.9952121,120.2051516
400,安平522民宿,安平區,8.0,73,1200,22.9935858,120.1719226
401,小坂上輕旅,台南市,9.1,449,1974,22.9916415,120.2066204
402,台南市公寓套房 - 24平方公尺1間專用衛浴,台南市,10.0,1,2701,23.1506238,120.342018
403,六園 Inn,台南市,9.8,8,2559,23.0035062,120.1929724
404,旅徒拾六,永康區,9.0,358,1200,23.0165612,120.224431
405,蛋行道旅宿 - 202射手座星座套房,台南市,9.2,14,2703,22.9870431,120.2222569
406,聽故事台南民宿,台南市,9.7,3,1385,22.9929807,120.2003257
407,RAITO Hostel來多旅宿台南民宿,台南市,9.4,155,1505,22.9898986,120.1995691
408,艾尼坦Anytime玩遊戲-北歐風浪漫露天景觀大陽台雙人套房,台南市,9.1,13,2958,23.1506238,120.3420181
409,KK是一間民宿,台南市,7.7,190,1824,23.0064345,120.2193088
410,後營四號民宿,西港區,6.8,42,1403,23.1403553,120.2157486
411,善化區的1臥室獨棟住宅 - 25平方公尺1間專用衛浴,善化區,8.8,14,1267,23.1406713,120.3005966
412,W2次方,安平區,8.9,238,1790,23.0021544,120.1813363
413,沐蓝轻旅,台南市,8.4,561,1205,22.9907049,120.1964844
414,老林居,台南市,9.6,3,2597,22.9995855,120.1979687
415,辛村籽民宿,安平區,9.3,79,1203,23.0006394,120.1521377
416,台南林的家民宿,安平區,8.8,31,1165,22.9919301,120.1579504
417,緩緩歸 Slow living,安平區,9.4,77,3043,23.0012544,120.1634877
418,台南亭留民宿,台南市,10.0,1,1314,23.1403553,120.2157486
419,瑞斯特背包客棧,台南市,9.4,74,3377,22.9995502,120.2003383
420,蛋行道旅宿 - 301獅子座星座套房,台南市,9.3,4,2740,22.9870431,120.2222569
421,2的四次方,台南市,8.5,131,1247,22.99812,120.197031
422,阡陌-錦町民宿,台南市,9.9,3,2400,22.9991544,120.2109458
423,ioio,台南市,9.1,487,1912,22.9983082,120.2069268
424,白河三叔公的家民宿,白河區,9.2,176,1385,23.3710575,120.4124086
425,白河三叔公的家民宿,白河區,9.2,176,1385,23.3710575,120.4124086
426,玉井。嵐旅店,玉井區,8.9,51,2017,23.1218927,120.4654517
427,花園雅舍,台南市,9.4,2,1801,23.0013839,120.1986919
428,方迪會館,台南市,7.7,791,1925,22.9870431,120.2222569
429,NO.14,台南市,9.5,34,1304,22.99812,120.197031
430,聖甲虫空間,安南區,9.0,2,1095,23.0601981,120.1253978
431,阡陌-頂加民宿,台南市,9.7,8,1377,22.9868247,120.2267877
432,慕私旅B - 工業元素雙人房 - 台南近花園夜市,台南市,9.8,7,2193,23.0001638,120.1994791
433,葉子宿Y3公主雙人房 - 台南近南紡購物中心&國賓影城,台南市,9.2,6,1977,22.9898875,120.2324727
434,台南市的1臥室公寓 - 28平方公尺1間專用衛浴,台南市,no info,no info,1158,22.9680848,120.1950334
435,木本樹民宿,安平區,9.4,49,2494,23.0031863,120.1617676
436,元本町民宿,台南市,9.2,331,1282,22.995856,120.20601
437,蛋行道旅宿-203摩羯座星座套房,台南市,8.6,5,2906,22.9870431,120.2222569
438,吾所仕室,台南市,9.3,22,1127,23.0077717,120.2141294
439,圖龍玫瑰溪的1臥室公寓 - 42平方公尺1間專用衛浴,台南市,8.3,17,4208,23.1506238,120.3420181
440,葉子宿,台南市,9.0,222,1732,22.9833696,120.2306763
441,CHILL邸家,台南市,10.0,1,743,22.994515,120.2039623
442,安平425,安平區,8.7,9,1212,22.9680848,120.1950334
443,三宿Mishuku l 寵物友善 l 夜市 l 購物 l,台南市,9.2,3,1217,22.9857157,120.2292431
444,山慢慢青年旅宿,楠西區,7.6,11,1299,23.1800279,120.4845601
445,台南市的1臥室公寓 - 18平方公尺1間專用衛浴,台南市,8.3,4,1624,22.9870431,120.2222569
446,W立方,台南市,9.9,27,1714,22.9960513,120.1972338
447,清秀旅社,白河區,7.8,139,1732,23.3385519,120.5056268
448,老屋民宿 84 in 台南,台南市,9.6,67,4294,22.999863,120.1971916
449,葉子宿L3愛戀雙人房 - 台南近南紡購物中心&國賓影城,台南市,9.4,20,1780,22.994515,120.2039623
450,Fun假 溜滑梯親子旅店,台南市,8.7,210,3626,23.0017409,120.2053947
451,台南市的1臥室公寓 - 42平方公尺1間專用衛浴,台南市,8.2,15,3999,22.9857157,120.2292431
452,海安竺居親子民宿,台南市,8.4,209,1647,22.9991498,120.1968756
453,Starry Shennong,台南市,8.2,202,1600,22.9870431,120.2222569
454,台南市的2臥室獨棟住宅 - 16平方公尺1間專用衛浴,台南市,9.7,10,1546,22.9960513,120.1972338
455,台南安平Viva漁樂活民宿,安平區,9.3,60,2597,22.9969172,120.1480629
456,波夏 122,安平區,8.4,32,3030,22.9944556,120.1649977
457,興華茂商務飯店,台南市,7.4,162,914,22.9843683,120.1999982
458,榖意鄉居 Kampung Jing-Liao,後壁區,9.2,73,1799,23.3788755,120.3338226
459,安平古堡民宿城牆小巷-包棟,安平區,9.4,5,3740,23.0021335,120.1598049
460,藏青民宿,台南市,10.0,1,2597,22.9922046,120.2082742
461,玉井-望明79,玉井區,10.0,4,2771,23.1062543,120.4566902
462,台南愛戀鄉村風民宿,台南市,9.0,210,1350,22.9823627,120.1820855
463,Happy宅,台南市,9.6,9,1126,22.9969172,120.1480629
464,四季洋房 台南安平民宿,安平區,9.0,6,2190,22.9970059,120.1520789
465,友愛部屋,台南市,10.0,2,3636,22.992303,120.197789
466,優質別墅套房 - 近花園夜市火車站,台南市,7.1,6,834,23.0104219,120.2002952
467,台南House 123巷,台南市,9.1,251,1656,22.9951048,120.2108585
468,葉子宿幸福家庭四人房 - 台南近南紡購物中心&國賓影城,台南市,9.0,21,2999,22.9833696,120.2306763
469,124巷花園民宿,台南市,8.8,131,2911,23.0141953,120.1901715
470,藍舍,台南市,8.5,82,1784,23.0005588,120.1968159
471,"H2O near Train Station, Confucius Temple",台南市,7.6,10,1338,23.1474845,120.2588444
472,台南小客棧,台南市,9.1,196,1113,22.9885986,120.2091289
473,阡陌-整棟民宿,台南市,8.2,13,3272,23.0114841,120.2119578
474,台南打鐵鋪 府前館,台南市,8.4,5,2576,23.0104219,120.2002952
475,夏木漱石民宿,安平區,9.0,130,1165,22.9962497,120.1519183
476,台南樂遊電梯民宿,台南市,9.4,294,1541,23.0015877,120.2051495
477,荷米.輕洋樓,台南市,9.3,853,2380,22.9974623,120.201263
478,極寬廚房 - 台南,台南市,9.7,6,1304,22.9954699,120.1982503
479,小北家 - 台南老屋包棟民宿,台南市,9.5,189,2994,22.9963597,120.1977117
480,六宿民宿,台南市,9.8,5,1558,23.0053628,120.2093493
481,左町包棟民宿,左鎮區,10.0,2,3351,22.9857604,120.2738602
482,慕私旅,台南市,9.3,306,1655,23.0001638,120.1994791
483,葉子宿Y2童趣雙人房 - 台南近南紡購物中心&國賓影城,台南市,9.2,8,1822,22.9962497,120.1519183
484,556吉荷民宿,大內區,8.3,12,2930,23.1498,120.41731
485,台南甜獨棟包棟民宿,台南市,9.4,2,2957,23.0155734,120.1687835
486,台南市的3臥室公寓 - 66平方公尺2間專用衛浴,台南市,8.2,2,2112,23.1506238,120.3420181
487,基石民宿,台南市,9.7,36,2689,22.9898405,120.1946028
488,啟瀛居,台南市,9.5,26,1739,22.9949092,120.1957947
489,阿福包棟民宿,台南市,9.1,86,1905,23.0098493,120.2100001
490,悠然宅,台南市,9.2,56,1385,23.0001638,120.1994791
491,向陽田園居民宿,東山區,9.7,86,1722,23.319658,120.422743
492,佳里區雅房3樓B間附陽台,佳里區,9.5,16,1405,23.164797,120.1803552
493,安平-億載金城-迎家私人會館,安平區,10.0,1,1429,23.0155734,120.1687835
494,蛋行道旅宿 - 302處女座星座套房,台南市,9.2,13,2748,22.9870431,120.2222569
495,台南懶貓包棟民宿,台南市,9.1,70,4908,22.9898405,120.1946028
496,PUSU INN,台南市,8.8,18,3860,22.9949092,120.1957947
497,Anping island,安平區,9.8,14,978,23.0098493,120.2100001
498,芷築愛的小屋,台南市,9.5,506,1818,23.0001638,120.1994791
499,蛋蛋憂傷,台南市,7.9,1,3333,23.1030257,120.2595175
500,白鷺灣 民宿,安平區,8.1,36,1907,23.0027457,120.1608052
501,玉井 芊苑民宿,玉井區,9.7,29,2552,23.1229467,120.4654909
502,水薯魚a家,安南區,9.2,26,1629,23.01737,120.1291306
503,Tainan Here Hostel,台南市,no info,no info,802,22.9898405,120.1946028
504,南築雅室,台南市,8.7,171,1468,22.9949092,120.1957947
505,西港外婆家民宿,西港區,9.0,77,3502,23.1181353,120.2020359
506,安平522,安平區,8.1,6,1524,22.9935858,120.1719226
507,北歐小幸福 台南民宿,台南市,9.1,12,2844,22.9896147,120.2106947
508,三宅,台南市,9.4,2,2494,23.0027457,120.1608052
509,淺草33,台南市,8.9,10,1645,23.0036653,120.2271269
510,LiChiuan Hotel Spring Hotel,白河區,no info,no info,2568,23.3357605,120.5036147
511,老房小屋,台南市,9.1,39,2540,22.9899429,120.1935116
512,赤崁遊,台南市,8.2,173,2228,22.9969178,120.2014777
513,OYAJI Guesthouse - 台南可包棟民宿-依入住人數開放房型配置計價 非開放全部房型 可接受再訂房-含10人以上四臥室 其餘9人以下三臥室-本館為官方認證環保旅宿 臺南市民宿261號,台南市,9.5,15,2286,22.9969917,120.2033426
514,台南Fun電 親子旅店,安平區,8.8,50,3740,22.9935858,120.1719226
515,Humanlive,台南市,no info,no info,3333,22.9895291,120.2068813
516,PartyPort-Che,台南市,no info,no info,1165,23.0027457,120.1608052
517,Tainan Chuan Inn B,台南市,9.3,136,1974,22.9957457,120.1878394
518,同心旅棧,台南市,8.0,4,3124,23.0013687,120.1957276
519,放Release民宿,台南市,8.7,3,3043,22.9981042,120.1947655
520,Siamo,台南市,10.0,3,2238,22.9969178,120.2014777
521,貳館-小房子,台南市,9.8,15,2987,22.9892854,120.1955534
522,慕私旅D第凡內早餐雙人房 - 台南近花園夜市,台南市,9.3,8,2263,23.0001638,120.1994791
523,貳館-小房子,台南市,9.8,15,2987,22.9892854,120.1955534
524,慕私旅D第凡內早餐雙人房 - 台南近花園夜市,台南市,9.3,8,2263,23.0001638,120.1994791
525,阡陌-椅子,台南市,8.3,4,3287,22.9957457,120.1878394
526,休憩小站,安定區,6.7,12,1945,23.1225943,120.2458557
527,童鶴人家民宿,七股區,8.2,21,2078,23.1136079,120.1613241
528,壹童趣安平行旅,安平區,7.2,2,2609,23.0024898,120.1613498
529,台悠丸‧作夥憩海邊,安平區,9.4,115,1775,22.9999584,120.1507503
530,屎溝墘客廳 包棟民宿,台南市,9.3,14,4435,23.0001638,120.1994791
531,白鹿詩 包棟民宿,安平區,9.9,6,4052,22.9944799,120.15242
532,Tainan Twin cities Homestay雙城包棟民宿,台南市,8.9,145,2770,22.9985216,120.209401
533,台南民宿 二弄八號,台南市,9.1,78,1565,22.9885797,120.2091242
534,安平314民宿,安平區,8.3,58,1385,22.998894,120.1779302
535,日光。森林親子民宿,安平區,no info,no info,2597,23.4927477,120.870769
536,溫莎堡汽車旅館-新營館,新營區,8.3,185,1901,23.3050397,120.2943377
537,香格Villa民宿,安平區,9.3,2,2597,22.996452,120.1500041
538,XiaoBeiHome 2,台南市,10.0,2,3290,22.999393,120.196577
539,台南昱家小巷民宿,安平區,10.0,1,4571,22.9995315,120.1680177
540,躲貓貓民宿,安平區,9.6,8,1558,23.0001835,120.1687115
541,台南市的2臥室獨棟住宅 - 20平方公尺1間專用衛浴,台南市,10.0,1,2603,23.1506238,120.3420181
542,京町屋抹錦 Kyomachiya Mojin,台南市,8.2,13,4662,22.998894,120.1779302
543,慕私旅E - 曼哈頓戀習曲雙人房 - 台南近花園夜市,台南市,9.3,13,2248,23.0001638,120.1994791
544,台南安平 古堡民宿 - 可包棟可麻將,安平區,9.1,77,1261,23.0036244,120.1606974
545,趣遊赤崁民宿,台南市,9.4,6,2580,22.9969178,120.2014777
546,宅巷憶境,安平區,8.5,4,4279,22.998798,120.176957
547,Tainan Here Hostel Anping,安平區,no info,no info,802,22.9995315,120.1680177
548,花園152,台南市,9.4,50,1990,23.0052853,120.2081715
549,麻豆區的1臥室公寓 - 11平方公尺1間專用衛浴,麻豆區,no info,no info,1309,23.1810568,120.241545
550,慕私旅C - 英倫情人雙人房 - 台南近花園夜市,台南市,9.3,12,2263,22.998894,120.1779302
551,好室連連18號,台南市,no info,no info,3463,23.1506238,120.3420181
552,麻豆區的1臥室公寓 - 12平方公尺1間專用衛浴,麻豆區,no info,no info,1352,23.1810568,120.241545
553,耘朵文旅,台南市,9.7,7,2261,22.9971307,120.1919103
554,和和窩台南民宿,台南市,9.2,509,1299,22.9942832,120.1953264
555,趣味,台南市,9.4,222,1727,22.9995315,120.1680177
556,Park239,台南市,9.1,3,4243,23.0004721,120.2080736
557,放輕鬆民宿,台南市,9.3,59,1638,22.9951094,120.1944269
558,台南包棟民宿-三宅 Three Houses,台南市,8.6,587,3886,23.0001638,120.1994791
559,藍花楹純素旅店,仁德區,no info,no info,3505,22.945252,120.2336203
560,麻豆區的1臥室公寓 - 13平方公尺1間專用衛浴,麻豆區,no info,no info,1338,23.1810568,120.241545
561,綠竹弄民宿,歸仁區,no info,no info,2139,22.9530828,120.2995453
562,台南市的1臥室獨棟住宅 - 33平方公尺1間專用衛浴,台南市,no info,no info,2434,22.9942832,120.1953264
563,六宿民宿 2F - 六人包層,台南市,no info,no info,4871,22.9995315,120.1680177
564,月亮慢慢走,台南市,no info,no info,1842,22.9932554,120.2086633
565,赤嵌厝 Child Come Home - 台南可包棟民宿-依入住人數開放房型配置計價 非開放全部房型 可接受再訂房 本厝為官方認證環保旅宿 臺南市民宿135號,台南市,9.7,66,1548,22.9982589,120.2020887
566,六宿民宿 1F - 六人包層,台南市,no info,no info,3711,23.0001638,120.1994791
567,赤嵌厝 Child Come Home - 台南可包棟民宿-依入住人數開放房型配置計價 非開放全部房型 可接受再訂房 本厝為官方認證環保旅宿 臺南市民宿135號,台南市,9.7,66,1548,22.9982589,120.2020887
568,六宿民宿 1F - 六人包層,台南市,no info,no info,3711,22.9942832,120.1953264
569,想見公寓,台南市,7.7,3,2572,23.0062638,120.1962191
570,漫遊趣,台南市,8.9,238,3205,22.9758185,120.2196304
571,台南市的1臥室獨棟住宅 - 10平方公尺1間專用衛浴,台南市,no info,no info,1979,22.9982589,120.2020887
572,Garden House - Kyoto,台南市,8.9,8,2926,23.0001638,120.1994791
573,同心旅棧,台南市,no info,no info,3186,23.0013687,120.1957276
