,旅店名稱,鄰近地區,旅客評分,旅客評鑑數目,旅店當天價格,lat,log
362,旅居文旅西門驛站,西門町,8.5,124,1550,25.0458092,121.5066039
363,采舍精品旅館,中山區,8.3,571,1364,25.0647084,121.5268758
364,幸福蘋果旅店,西門町,8.5,425,2147,25.044275,121.504104
365,西門大可居青年旅館,萬華區,7.8,4779,1092,25.0357924,121.5033016
366,士林厝,士林區,8.3,977,1557,25.0901637,121.5235717
367,少爺時尚旅館,汐止區,7.7,252,1818,25.0586755,121.662115
368,慶爾喜旅館長沙館,西門町,7.2,3391,1057,25.0407719,121.506922
369,玫瑰山城,九份,8.5,411,2454,25.1212762,121.8612606
370,青青花園汽車旅館,三峽區,7.1,668,2116,24.9324173,121.3787421
371,情覓精品汽車旅館,中山區,8.0,368,2061,25.0837159,121.559915
372,卡夫人背包客棧 台北車站青年館,中正區,8.6,2251,952,25.0446517,121.514883
373,T.O.Hotel-北車館,中正區,8.9,1074,1503,25.0448234,121.5137955
374,紫園旅店,大同區,7.9,1011,1108,25.0505909,121.520036
375,魚旅背包客棧,鶯歌區,8.8,374,2511,24.954145,121.355595
376,旅莊Urhome,中山區,8.2,441,1752,25.0505184,121.5237116
377,台北109青旅,中正區,9.0,921,1775,25.0460472,121.5111933
378,悅心旅,中正區,9.1,70,2165,25.0513887,121.5139932
379,華大旅店,信義區,7.3,531,3566,25.0426229,121.5686115
380,尚印2館,中山區,8.5,86,2205,25.0573631,121.5230488
381,PlainStay 城西時光,中正區,9.0,767,1299,25.049523,121.5144476
382,M Bar House,九份,8.9,671,1541,25.1093115,121.8441604
383,橋頭居,大同區,8.5,90,1047,25.0649699,121.5139119
384,台北金莎旗艦精品旅館,三峽區,7.7,188,2244,24.944767,121.378846
385,天使青旅 台北西門,中正區,8.0,3730,769,25.0426101,121.5120391
386,Dan hostel,西門町,9.0,1499,1818,25.0413648,121.5066425
387,晶城青年旅館,大同區,8.1,4241,520,25.053927,121.513958
388,金色年代旅店,板橋區,7.8,1640,1455,25.0066034,121.4615867
389,璽愛旅店,中正區,7.6,3853,1642,25.0467636,121.5140214
390,璞邸城市膠囊旅店,中正區,8.9,5931,914,25.046384,121.5133454
391,金瓜石101民宿,九份,9.2,441,2338,25.108961,121.8601046
392,溪隱之宿,平溪區,8.6,13,1403,25.0250422,121.7378541
393,艾特文旅西門町,西門町,8.6,2091,1177,25.0454154,121.503584
394,喬合大飯店,大安區,7.8,1350,1000,25.0427382,121.5435594
395,品格子旅店 - 西門館,西門町,7.8,2976,999,25.0458147,121.5066656
396,台北綠蒂飯店,中山區,8.0,1628,2060,25.0652887,121.5269017
397,溪隱之宿,平溪區,8.5,309,1999,25.0250422,121.7378541
398,皇后旅店2館,大同區,8.2,2357,1455,25.0544644,121.5130925
399,宜家居商旅,北投區,8.5,346,1974,25.138324,121.502655
400,九份閒情民宿,九份,8.9,457,2415,25.1087822,121.8446301
401,光斑 九份,九份,9.9,6,3377,25.1110876,121.843807
402,曲水會館,北投區,8.0,3,4571,25.1364634,121.5120578
403,十分幸福民宿,平溪區,8.9,136,2771,25.048751,121.780653
404,璞漣商旅 - 台北車站店,中正區,8.1,2761,1694,25.05015,121.515562
405,皇家玫瑰旅館林森館,中山區,8.1,628,1302,25.0509451,121.5255056
406,沃客商旅西門館,西門町,8.3,2686,1029,25.043161,121.5080755
407,友徠精品旅館,南港區,7.0,359,2147,25.0561914,121.596505
408,唯愛經典汽車旅館,新店區,8.1,544,2812,24.9538622,121.5315848
409,鴨川旅館,中山區,8.2,724,1261,25.0565983,121.5249031
410,火車頭民宿,淡水區,9.1,213,1558,25.1693908,121.4437475
411,九窩 - 九份膠囊旅店,九份,9.2,758,1091,25.1086881,121.8452089
412,久居棧旅店,大同區,8.2,2039,1208,25.0625183,121.5115003
413,烏來輕井澤溫泉旅館,烏來區,7.2,255,3446,24.8647349,121.5516612
414,雨天晴民宿,九份,8.0,654,1645,25.1073352,121.8468433
415,紅菱閣旅店,西門町,8.2,850,1108,25.044105,121.5041129
416,途中台北國際青年旅舍,北投區,8.9,1785,1299,25.13297,121.500623
417,一等好旅店,松山區,7.9,298,1169,25.049617,121.574009
418,藝築文旅,中正區,8.2,20,3622,25.1693908,121.4437475
419,雅都旅社,板橋區,5.8,248,1109,25.0079389,121.4560053
420,皇品時尚旅店,板橋區,7.9,1427,1200,25.0093235,121.4624373
421,神隱國度,九份,9.0,511,1602,25.1072843,121.8456756
422,貝斯特旅店,松山區,7.6,669,1039,25.049854,121.575518
423,九份貓窩,九份,9.1,997,1386,25.1090719,121.845595
424,琚九屋,九份,8.7,392,1141,25.1091685,121.8439923
425,東驛商務旅館,西門町,7.7,2730,1617,25.045715,121.505444
426,森浩文旅-STEP INN,松山區,7.4,13,1374,25.0507158,121.5641792
427,虹都商旅,三重區,7.3,120,2664,25.0452483,121.5232978
428,溫莎堡日光涵館,九份,8.9,504,2511,25.1083876,121.8434984
429,力歐時尚旅店 - 西門館,西門町,7.2,1406,1558,25.0436132,121.5040761
430,天天旅宿,西門町,7.9,75,2990,25.049854,121.575518
431,悅喜商務飯店,板橋區,7.7,575,1949,25.0085193,121.4581172
432,清芳民宿 - 瑞芳車站,九份,8.1,1525,597,25.1072753,121.8054856
433,龍山商旅,萬華區,8.1,760,1310,25.0376245,121.4998594
434,三和旅舍,三重區,7.6,229,823,25.0507158,121.5641792
435,東驛商旅西寧館,西門町,8.2,1697,4217,25.0452483,121.5232978
436,合星青年旅館,大安區,9.4,2866,3129,25.0420371,121.5497331
437,西門大飯店 - A館,西門町,7.9,3459,329,25.045564,121.508804
438,天馬旅宿,九份,9.1,277,1942,25.1080877,121.8555182
439,東姿商務旅館,中山區,6.5,253,1712,25.0535088,121.5316479
440,意芙旅店,大同區,8.3,635,1022,25.0591972,121.5115583
441,怡美賓館,金山區,6.7,162,1039,25.2208659,121.6412429
442,Triple Tiger Hostel,西門町,8.5,1228,1153,25.0436963,121.5045402
443,千慧商務旅館,大同區,8.2,633,1385,25.0525722,121.5200944
444,EN INN,淡水區,9.0,270,1455,25.0420371,121.5497331
445,長富時尚旅店,中山區,8.5,2498,1744,25.0548164,121.5259876
446,宰相民宿,淡水區,7.7,258,1299,25.1715621,121.4455899
447,瑞芳老街-嫚嫚窩民宿,瑞芳區,8.8,536,1299,25.1094121,121.8083253
448,九份山城山海灣民宿,九份,9.0,737,1515,25.1078034,121.8451293
449,玩客棧Player Hostel,中山區,8.4,1197,823,25.052306,121.528452
450,Gugis Inn,西門町,7.5,307,1003,25.042735,121.5079902
451,行天宮棧,中山區,7.2,261,1043,25.0525722,121.5200944
452,101景觀2-7人房台北車站Z2出口100m寵物免費備地下停車場收紙本五倍卷,大同區,no info,no info,1360,25.0420371,121.5497331
453,極品旅館,新莊區,6.0,253,1109,25.03261,121.442574
454,和風小築,九份,8.8,588,1391,25.1096651,121.8455672
455,台北旅人國際青年旅館,淡水區,8.8,906,1480,25.17168,121.4390157
456,西門大飯店 - B館,西門町,7.9,1071,346,25.045564,121.508804
457,T.O. Hotel 承德館,大同區,8.2,962,1453,25.0557321,121.5179825
458,力歐時尚旅館站前館,西門町,6.9,1490,1264,25.042735,121.5079902
459,愛摩兒時尚旅舘,永和區,8.2,121,3290,25.0076959,121.5023643
460,烏來美人湯溫泉,烏來區,7.4,259,2701,24.8650551,121.5478058
461,葫蘆商旅,士林區,7.3,355,1286,25.0853226,121.5116948
462,迪樂商旅,大同區,6.9,723,1465,25.0528652,121.5119681
463,謙匯普樂室行旅 - 世貿信義館,信義區,8.0,2150,2790,25.03327,121.5731182
464,富悅旅館,淡水區,7.5,432,1887,25.183943,121.4202194
465,欣歡汽車旅館,五股區,7.0,130,1325,25.072989,121.431613
466,Windsor's Breeze,九份,8.8,132,1905,25.1086857,121.8436273
467,大新商旅,中山區,7.7,514,1075,25.054569,121.538343
468,木文陶喜,信義區,7.7,295,3740,25.0421864,121.5654128
469,橙舍青旅 - 台北二館,西門町,8.0,617,1079,25.0456904,121.5071045
470,泊居旅店,中山區,8.0,1929,2016,25.0528652,121.5119681
471,九份金瓜石樹屋137,九份,9.4,65,4329,25.1132245,121.8537162
472,萬九126公寓,大安區,9.9,1,3905,25.0263075,121.543846
473,利成同志精品旅館,松山區,8.2,734,1316,25.0511246,121.5681608
474,井上天花,九份,9.1,519,1039,25.1068232,121.8101336
475,雅莊商務旅館,中山區,8.0,333,1893,25.0679769,121.5394369
476,想住就住民宿,九份,9.2,35,1818,25.1100805,121.8454923
477,九份望琴海民宿,九份,8.2,64,1999,25.1075033,121.8462924
478,橙舍青旅 - 台北一館,西門町,7.7,1344,1051,25.0456904,121.5071045
479,九份緣憶民宿,九份,7.3,508,1096,25.1087772,121.845942
480,綠峯渡假山莊,金山區,7.6,331,2443,25.188155,121.58884
481,溫莎堡涵館民宿,九份,8.8,200,1558,25.1083876,121.8434984
482,三才靈芝農場民宿,石碇區,6.9,41,1481,25.013356,121.675031
483,我們的家187,九份,9.0,184,2494,25.1123778,121.8511417
484,嘉家旅店,永和區,7.2,297,935,25.0075631,121.5172872
485,卡樂町旅店,西門町,8.4,3406,2234,25.04253,121.505229
486,雪瓈花園汽車旅館,土城區,7.3,101,1368,24.9710831,121.437013
487,九份後花園民宿,九份,9.5,112,2087,25.1110876,121.843807
488,水映藍天民宿,九份,7.6,497,1630,25.1105509,121.8440473
489,九山八海民宿,九份,9.7,64,2347,25.1078724,121.8447086
490,九份晴悅民宿,九份,8.4,525,999,25.1098691,121.8455786
491,九份高媽媽民宿,九份,9.1,519,1091,25.1098652,121.8457151
492,Surreal-Lujhou,蘆洲區,8.2,10,1634,25.0834338,121.4717555
493,OrigInn Space,大同區,9.4,187,2868,25.0535585,121.5100806
494,喜園旅店,西門町,8.4,20,746,25.0446847,121.5086082
495,中信旅社,永和區,7.2,389,935,25.0141988,121.5179734
496,輕便露民宿,九份,8.8,103,2320,25.11061,121.845314
497,Happiness Bubble,淡水區,9.7,3,1740,25.101563,121.5068292
498,途中九份國際青年旅舍,九份,8.7,1133,1716,25.1090724,121.8456077
499,歐朋侖旅店,淡水區,9.5,233,2320,25.1704413,121.4422578
500,西門町公寓套房 - 30平方公尺1間專用衛浴,西門町,8.1,10,2102,25.0428958,121.5047051
501,甜蜜蜜旅館,板橋區,5.8,225,1219,25.0031998,121.4543511
502,台北車站的1臥室公寓 - 46平方公尺1間專用衛浴,中正區,8.4,26,1073,25.0474428,121.5170955
503,橙舍太空艙旅館,西門町,7.8,586,713,25.0456904,121.5071045
504,BlackRock Fashion Apartments,淡水區,6.0,36,685,25.1083347,121.4943045
505,101景觀2-7人房台北車站Z2出口100m寵物免費備地下停車場收紙本五倍卷,中正區,10.0,1,1278,25.0464566,121.516197
506,忠孝敦化民宿,大安區,7.1,133,1589,25.0431007,121.5528064
507,Cama,文山區,9.2,4,1320,25.0143844,121.5379552
508,九份觀海樓,九份,6.8,78,1299,25.1078257,121.8431555
509,慕朵微風汽車旅館,樹林區,7.9,73,1714,25.0057363,121.419298
510,夕說淡水民宿,淡水區,8.7,236,1775,25.167892,121.4469475
511,利未莊園民宿,九份,8.5,149,2597,25.1140547,121.853908
512,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,9.2,5,2129,25.0428958,121.5047051
513,淡築憩水民宿,淡水區,8.3,89,1778,25.1717472,121.44615
514,三峽區的1臥室獨棟住宅 - 66平方公尺1間專用衛浴,三峽區,9.4,5,3805,24.8711008,121.4073846
515,九份民宿龍門客棧,九份,8.5,636,1304,25.1074112,121.8442418
516,趣西門旅店,西門町,7.8,158,1732,25.044807,121.5062111
517,小角落民宿二館 - 九份莉塔屋,九份,8.5,218,1212,25.109874,121.844588
518,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,7.7,5,2120,25.0428958,121.5047051
519,西門町公寓套房 - 30平方公尺1間專用衛浴,西門町,9.5,9,2647,25.0428958,121.5047051
520,小角落民宿,九份,8.7,378,952,25.1098406,121.8443405
521,富粧商務旅店,西門町,7.5,796,1313,25.0458645,121.5031452
522,大安區公寓套房 - 42平方公尺1間專用衛浴,大安區,7.8,2,2398,25.0263074,121.543846
523,新都旅館,板橋區,6.8,139,1869,25.0065053,121.4557608
524,金弘旅店,大同區,7.6,752,1164,25.0539034,121.5130144
525,大安區的1臥室公寓 - 56平方公尺1間專用衛浴,大安區,9.2,1,2980,25.0328216,121.5389805
526,大安區公寓套房 - 42平方公尺1間專用衛浴,大安區,9.4,7,2635,25.0263074,121.543846
527,肯特商務飯店,三重區,7.8,413,1465,25.0511989,121.489017
528,十三層民宿,九份,8.6,71,2424,25.1179523,121.865492
529,九份愛琴海民宿,九份,8.4,340,1558,25.1095696,121.8438394
530,九份風箏博物館民宿-夜間風箏導覽,九份,7.3,151,1714,25.1106035,121.8444947
531,大安區的3臥室公寓 - 165平方公尺2間專用衛浴,大安區,9.6,3,4991,25.0263074,121.543846
532,藍色水岸淡水海景旅店,淡水區,7.0,121,3159,25.172761,121.43819
533,薇星景觀旅館,汐止區,8.6,425,2845,25.0536361,121.6638691
534,西門町公寓套房 - 30平方公尺1間專用衛浴,西門町,7.4,9,2658,25.0428958,121.5047051
535,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,7.7,13,2170,25.0439307,121.5057726
536,信義區公寓套房 - 23平方公尺1間專用衛浴,信義區,8.4,26,1476,25.0287143,121.5723161
537,戀人旅居,淡水區,9.6,48,2000,24.6264126,121.6386008
538,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,8.5,7,2133,25.0439307,121.5057726
539,九份輝明民宿三舘,九份,8.3,403,1558,25.109874,121.844588
540,Goodscompany,西門町,7.6,373,1131,25.0447352,121.5062547
541,古山園旅社,萬華區,7.6,330,1039,25.0370761,121.4979554
542,西門町公寓套房 - 35平方公尺1間專用衛浴,西門町,7.3,4,4312,25.0428958,121.5047051
543,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,8.8,46,1851,25.0428958,121.5047051
544,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,10.0,1,2640,25.0428958,121.5047051
545,花宅伍㭍民宿,九份,8.4,62,1801,25.1112344,121.8448328
546,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,5.6,1,1547,25.0428958,121.5047051
547,位於萬華區的1臥室公寓-66平方米|帶1個獨立浴室,大安區,no info,no info,2775,25.0294935,121.4978839
548,幸福旅店,西門町,6.8,1712,974,25.0427653,121.5052845
549,九份山水園民宿,九份,8.5,35,1429,25.0131402,121.6173052
550,烏來湯館溫泉會館,烏來區,7.8,542,5207,24.8616734,121.5499905
551,豪贊旅店,西門町,7.8,590,1732,25.0470643,121.5058136
552,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,8.4,29,2096,25.0428958,121.5047051
553,西門町公寓套房 - 40平方公尺1間專用衛浴,西門町,6.5,5,2653,25.0428958,121.5047051
554,西門町公寓套房 - 30平方公尺1間專用衛浴,西門町,8.6,5,2141,25.0428958,121.5047051
555,大安區公寓套房 - 42平方公尺1間專用衛浴,大安區,8.7,5,2459,25.0263074,121.543846
556,中山區的1臥室公寓 - 23平方公尺1間專用衛浴,士林區,no info,no info,661,25.0685028,121.5456014
557,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,no info,no info,3236,25.0428958,121.5047051
558,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,10.0,1,2711,25.0428958,121.5047051
559,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,8.6,5,2100,25.0428958,121.5047051
560,九份喜來園景觀民宿,九份,9.0,519,4534,25.111191,121.846132
561,106民宿,瑞芳區,9.1,140,1357,25.1098071,121.7929597
562,士林溫馨獨立套房劍潭站6分鐘士林夜市1分鐘大採光,士林區,no info,no info,1259,25.0879869,121.5242024
563,西門町公寓套房 - 35平方公尺1間專用衛浴,西門町,7.4,4,2598,25.0428958,121.5047051
564,愉園,瑞芳區,8.3,232,2352,25.1082732,121.8078136
565,凱微精品旅館,中山區,7.6,136,1628,25.058485,121.525667
566,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,7.8,9,1530,25.0428958,121.5047051
567,允誠民宿,九份,8.8,376,1543,25.108307,121.8457846
568,小王子甜蜜會館,西門町,7.3,315,1565,25.0442343,121.5072709
569,美好時光民宿,九份,8.5,93,2516,25.107209,121.844947
570,門埕青旅,中正區,9.4,1403,828,25.0496725,121.5145267
571,士林溫馨套房小客廳捷運站6分鐘士林夜市1分鐘,士林區,no info,no info,1261,25.0591239,121.5267172
572,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,7.1,9,2090,25.0439307,121.5057726
573,101寵物友善休息棧市府捷運出口4分鐘寵物免費備停車場收紙本五倍卷,信義區,8.3,10,1140,25.0287142,121.5723161
574,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,no info,no info,2107,25.0428958,121.5047051
575,美術行館民宿,三芝區,8.1,113,1732,25.2585922,121.5100866
576,101景觀2-7人房台北車站Z2出口100m寵物免費備地下停車場收紙本五倍卷,中正區,7.8,2,1349,25.0442343,121.5072709
577,金色年代,板橋區,8.0,40,1537,25.0066034,121.4615867
578,大安區公寓套房 - 42平方公尺1間專用衛浴,大安區,10.0,1,2456,25.0496725,121.5145267
579,慶城商旅,三重區,7.0,399,1195,25.060497,121.4981532
580,Fulong Haido Inn,貢寮區,7.8,269,1864,25.0168278,121.9449394
581,四平陽光商場,中山區,7.7,27,779,25.053628,121.5336389
582,新莊區公寓套房 - 9平方公尺1間專用衛浴,新莊區,9.3,6,1052,25.0322142,121.429686
583,波麗士河堤景觀民宿,九份,8.6,362,1974,25.1072038,121.8110763
584,文山區的1臥室公寓 - 9平方公尺0間專用衛浴,文山區,10.0,1,1416,24.9880072,121.5752716
585,九份岑品民宿,九份,9.0,433,1792,25.1082424,121.8459315
586,波比小屋,淡水區,9.7,32,1714,25.1836779,121.4637702
587,愛九份民宿,九份,7.3,100,696,25.1093167,121.8447174
588,寂寞公寓,九份,9.1,102,1029,25.108143,121.8434883
589,A-HOME,九份,8.4,850,1543,25.10737,121.843875
590,平溪皇宫民宿,平溪區,8.7,77,2165,25.0208268,121.7218596
591,大安區公寓套房 - 49平方公尺1間專用衛浴,大安區,10.0,1,2446,25.0263075,121.543846
592,九份柳園民宿,九份,8.6,989,2286,25.106866,121.841638
593,Windsor's Vanilla Garden B&B,九份,9.0,194,2597,25.1080885,121.843294
594,九份惠風民宿,九份,9.0,158,2317,25.107532,121.8447737
595,萬華區樓中樓,西門町,8.9,3,2663,25.0432522,121.5050342
596,平溪皇宫民宿,平溪區,8.7,77,2165,25.0208268,121.7218596
597,大安區公寓套房 - 49平方公尺1間專用衛浴,大安區,10.0,1,2446,25.0263075,121.543846
598,九份柳園民宿,九份,8.6,989,2286,25.106866,121.841638
599,新八里汽車旅館,八里區,7.4,135,2138,25.1245416,121.4522876
600,Windsor's Vanilla Garden B&B,九份,9.0,194,2597,25.1080885,121.843294
601,九份惠風民宿,九份,9.0,158,2317,25.107532,121.8447737
602,萬華區樓中樓,西門町,8.9,3,2756,25.0432522,121.5050342
603,金瓜石藝棧景觀度假別墅,九份,8.2,56,4477,25.1154767,121.8543414
604,大安區公寓套房 - 42平方公尺1間專用衛浴,大安區,9.2,11,2699,25.0263074,121.543846
605,九閣商務旅館,新店區,8.0,606,1793,24.9724569,121.52916
606,九份輝明民宿,九份,8.1,572,779,25.109874,121.844588
607,九份施家景觀民宿,九份,8.2,159,1732,25.1085044,121.8440372
608,瑞芳驛青年旅館,瑞芳區,9.3,866,1268,25.1086357,121.8043038
609,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,6.0,1,2646,25.0439307,121.5057726
610,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,no info,no info,2119,25.0428958,121.5047051
611,九份山嶼海親子民宿,九份,8.7,224,2251,25.1111923,121.8448644
612,山茶雅舍 雜院,九份,9.2,52,4348,25.1079025,121.8415728
613,西門町公寓套房 - 27平方公尺1間專用衛浴,西門町,8.8,7,699,25.0439307,121.5057726
614,海華休閒別墅民宿,萬里區,9.3,148,2494,25.194067,121.680956
615,西門町公寓套房 - 30平方公尺1間專用衛浴,西門町,7.0,4,2103,25.0428958,121.5047051
616,大安區公寓套房 - 33平方公尺1間專用衛浴,大安區,8.6,6,2465,25.0280349,121.5346742
617,美人湯歐風庭園房,烏來區,7.3,122,3026,24.8650551,121.5478058
618,SWF 新五福旅館 shin wu fu Hotel,淡水區,8.7,160,2608,25.1701896,121.4421662
619,信義區的1臥室公寓 - 33平方公尺1間專用衛浴,信義區,8.1,11,2326,25.0287143,121.5723161
620,享來大飯店,淡水區,6.4,12,952,25.1704611,121.4417067
621,西門町公寓套房 - 30平方公尺1間專用衛浴,西門町,6.4,2,2217,25.0428958,121.5047051
622,酒內民宿,汐止區,9.7,147,3754,25.0453152,121.6211991
623,九份依棧,九份,6.2,45,1894,25.1097704,121.8450064
624,玩客棧,中山區,no info,no info,1387,25.052306,121.528452
625,祈堂小巷,九份,8.5,130,2165,25.1092489,121.8585138
626,淡水區的3臥室公寓 - 100平方公尺2間專用衛浴,淡水區,6.7,7,2187,25.1782109,121.4478549
627,未央居景觀民宿,九份,8.5,426,1905,25.111409,121.846968
628,東鑫商務旅館,大安區,7.4,509,2114,25.041705,121.5520715
629,林園村莊民宿九份山城,九份,8.1,254,848,25.1063362,121.8412277
630,大安區公寓套房 - 33平方公尺1間專用衛浴,大安區,8.8,1,2418,25.0280349,121.5346742
631,巧苑民宿,九份,7.9,15,2174,25.1065956,121.8414876
632,大安區的2臥室公寓 - 59平方公尺1間專用衛浴,大安區,7.2,2,3964,25.052306,121.528452
633,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,no info,no info,2740,25.0439307,121.5057726
634,雲海雅筑,九份,9.0,203,1472,25.1087958,121.8448868
635,西門町公寓套房 - 30平方公尺1間專用衛浴,西門町,8.9,5,2088,25.0428958,121.5047051
636,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,3.6,1,2647,25.0439307,121.5057726
637,良辰美瑾民宿,雙溪,8.8,201,2251,25.0283393,121.8334467
638,九份謝叔叔民宿,九份,9.0,259,1905,25.1105082,121.8440598
639,九份民宿 - 熱門民宿,九份,8.3,269,1247,25.1078818,121.8447863
640,九份黃金屋民宿,九份,9.2,146,1974,25.109165,121.8439839
641,大安區公寓套房 - 25平方公尺1間專用衛浴,大安區,8.8,5,3980,25.0439307,121.5057726
642,一畝田民宿,三芝區,8.7,110,2522,25.2544307,121.5187152
643,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,8.8,21,2112,25.0428958,121.5047051
644,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,8.8,21,2186,25.0428958,121.5047051
645,YEHLIU BOUTIX RESORT HOTEL,萬里區,no info,no info,3601,25.2038405,121.6901314
646,平溪十分車頭頂民宿,平溪區,7.8,16,1913,25.0405956,121.773913
647,旅行邦尼青年旅店,淡水區,8.7,683,1663,25.1702746,121.4424681
648,大安區的3臥室公寓 - 132平方公尺1間專用衛浴,大安區,10.0,1,3999,25.0263075,121.543846
649,西門町公寓套房 - 66平方公尺1間專用衛浴,西門町,no info,no info,2476,25.0439307,121.5057726
650,大安區公寓套房 -  16平方公尺1間專用衛浴,大安區,9.7,4,3492,25.0263075,121.543846
651,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,no info,no info,2217,25.0428958,121.5047051
652,台北車站的1臥室公寓 - 80平方公尺2間專用衛浴,中正區,8.0,8,4408,25.0474428,121.5170955
653,三芝虹橋民宿,三芝區,9.2,262,1818,25.247579,121.507388
654,位於萬華區的1臥室公寓-62平方米|帶1間專用衛浴,西門町,no info,no info,2731,25.0439307,121.5057726
655,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,9.1,25,2178,25.0439307,121.5057726
656,新店區的1臥室公寓 - 60平方公尺1間專用衛浴,新店區,9.4,2,3423,24.9283856,121.5339701
657,HATAGO+  HOTEL,中正區,8.6,1565,1464,25.0452964,121.5126058
658,大安區公寓套房 - 22平方公尺1間專用衛浴,大安區,8.8,3,3832,25.0263075,121.543846
659,大安區公寓套房 - 42平方公尺1間專用衛浴,大安區,6.9,2,2580,25.0263074,121.543846
660,九份民宿山城溫度,九份,9.0,135,2930,25.106696,121.841493
661,西門町的1臥室公寓 - 23平方公尺1間專用衛浴,西門町,no info,no info,2625,25.0439307,121.5057726
662,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,no info,no info,2103,25.0439307,121.5057726
663,望幽谷民宿,九份,8.4,172,1732,25.1082668,121.8423717
664,木質元素,九份,8.7,51,3463,25.1107302,121.8557771
665,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,6.8,1,2217,25.0439307,121.5057726
666,萬華區的2臥室公寓 - 82平方公尺1間專用衛浴,西門町,7.9,4,2766,25.0439307,121.5057726
667,淡水民宿-台北yes,淡水區,8.6,622,1190,25.1711226,121.4440044
668,橙橙民宿,九份,8.9,202,1299,25.1072351,121.8087534
669,雲山水小築,九份,9.3,25,2271,25.1150354,121.8540279
670,大安區公寓套房 - 42平方公尺1間專用衛浴,大安區,9.2,55,2711,25.0263074,121.543846
671,新芝蘭民宿,三芝區,8.9,65,2113,25.27295,121.502276
672,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,10.0,1,2757,25.0439307,121.5057726
673,海霞您的家,貢寮區,6.9,17,2983,25.0531632,121.9251154
674,大安區公寓套房 - 22平方公尺1間專用衛浴,大安區,9.2,4,3492,25.0263074,121.543846
675,大安區的3臥室公寓 - 115平方公尺2間專用衛浴,大安區,8.8,9,4961,25.0263075,121.543846
676,西門町公寓套房 - 20平方公尺0間專用衛浴,西門町,7.2,1,2090,25.0439307,121.5057726
677,豪麗旺旅館,板橋區,7.3,429,1980,25.0065781,121.4542285
678,MR.WATER,大安區,8.5,6,3394,25.0263074,121.543846
679,Meo-Woo Cat Travel b&b,三芝區,9.1,67,2330,25.2570183,121.5111308
680,賞星月沐民宿,九份,8.2,433,1851,25.1095819,121.8432083
681,九份 的山腳下,九份,6.8,6,1990,25.1091262,121.8445386
682,黃金山城－2468人包棟,九份,8.0,15,3429,25.1086958,121.8455635
683,西門町作家居--家大不加價,西門町,9.4,9,2752,25.0263075,121.543846
684,大安區的3臥室公寓 - 115平方公尺2間專用衛浴,大安區,2.0,1,4999,25.0263074,121.543846
685,香草飛飛民宿,九份,9.0,110,2152,25.1095403,121.8441407
686,悠小屋,九份,8.7,11,2494,25.109435,121.8446981
687,Ximending Tokyo & Contemporary House,西門町,7.4,4,3683,25.0429662,121.5076104
688,西門町公寓套房 - 40平方公尺1間專用衛浴,西門町,8.6,10,686,25.0439307,121.5057726
689,板橋區的1臥室別墅 - 50平方公尺1間專用衛浴,板橋區,no info,no info,3999,25.005939,121.4565846
690,大安區的2臥室公寓 - 82平方公尺1間專用衛浴,大安區,no info,no info,3262,25.0328216,121.5359517
691,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,8.4,3,2106,25.0428958,121.5047051
692,和風庭園雙人房,烏來區,6.4,12,3013,25.0263074,121.543846
693,西門町公寓套房 - 40平方公尺1間專用衛浴,西門町,8.6,10,686,25.0439307,121.5057726
694,板橋區的1臥室別墅 - 50平方公尺1間專用衛浴,板橋區,no info,no info,3999,25.005939,121.4565846
695,大安區的2臥室公寓 - 82平方公尺1間專用衛浴,大安區,no info,no info,3262,25.0429662,121.5076104
696,安得國際青年旅店,中正區,9.1,326,1079,25.0450483,121.5177209
697,西門町公寓套房 - 20平方公尺1間專用衛浴,西門町,8.4,3,2106,25.0439307,121.5057726
698,和風庭園雙人房,烏來區,6.4,12,3013,25.0328216,121.5359517
699,三芝區的1臥室獨棟住宅 - 132平方公尺1間專用衛浴,三芝區,8.7,3,2926,25.2308807,121.5066813
