,旅店名稱,鄰近地區,旅客評分,旅客評鑑數目,旅店當天價格,lat,log
345,Fengshan No 79 Backpacker,鳳山區,10.0,1,1756,22.6160742,120.3540771
346,大埔鄉獨棟住宅套房 - 61平方公尺0間專用衛浴,杉林區,no info,no info,4530,23.1392316,120.5825543
347,街景雙人房A - 近捷運三多商圈,苓雅區,7.6,2,1489,22.6234512,120.3327255
348,妞妞與夢卡民宿,六龜區,8.6,219,3087,23.107809,120.698397
349,小港區的2臥室公寓 - 23平方公尺2間專用衛浴,小港區,no info,no info,1514,22.5472484,120.3424826
350,哈瑪之星民宿,鼓山區,8.8,43,4277,22.6220668,120.2719057
351,新興區的1臥室公寓 - 40平方公尺1間專用衛浴,新興區,no info,no info,3821,22.6284348,120.3075173
352,WUHOO HOUSE,新興區,8.7,2505,1905,22.622105,120.303453
353,Songboling Hot Spring Inn,六龜區,no info,no info,2946,23.057097,120.7052748
354,大埔鄉獨棟住宅套房 - 61平方公尺1間專用衛浴,杉林區,no info,no info,1778,23.1392316,120.5825543
355,新興區的1臥室公寓 - 35平方公尺1間專用衛浴,新興區,no info,no info,3711,22.6284348,120.3075172
356,大埔鄉獨棟住宅套房 - 61平方公尺2間專用衛浴,杉林區,no info,no info,1778,23.1392316,120.5825543
357,新興區的1臥室公寓 - 32平方公尺1間專用衛浴,新興區,no info,no info,2603,22.6284348,120.3075173
358,左營蓮潭郭家百年古厝,左營區,9.1,404,1311,22.6854795,120.2926679
359,新興區的1臥室公寓 - 35平方公尺1間專用衛浴,新興區,no info,no info,3155,22.6284348,120.3075173
